mkt_datetime,int_nuc_sch,int_gas_sch,int_hyd_sch,int_win_sch,imp_mic_sch,imp_new_sch,imp_que_sch,ont_avg_dem,exp_mic_sch,exp_new_sch,exp_que_sch,ont_ene
2020-01-13 04:00:00,11614,980,3782,489,0,0,48,14506,-1388,-635,-83,13.34
2020-01-13 05:00:00,10194,1633,4134,491,0,0,859,15277,-799,-640,-86,7.49
2020-01-13 06:00:00,10194,2508,4519,436,0,0,847,16478,-779,-475,-261,20.43
2020-01-13 07:00:00,10194,2750,5153,223,0,0,534,17921,-713,-325,-261,23.59
2020-01-13 08:00:00,10689,2623,5035,224,0,0,509,18240,-789,-475,-261,22.11
2020-01-13 09:00:00,10689,2821,4873,219,0,0,577,18258,-579,-860,-261,25.13
2020-01-13 10:00:00,10689,2845,4844,258,0,0,823,18275,-856,-812,-261,22.12
2020-01-13 11:00:00,10689,2923,4780,499,0,0,959,18434,-977,-764,-261,22.22
2020-01-13 12:00:00,10689,2222,4835,676,0,0,748,18396,-820,-499,-261,27.02
2020-01-13 13:00:00,10689,2808,4841,755,0,0,426,18212,-769,-928,-261,23.46
2020-01-13 14:00:00,10689,2923,4870,707,0,0,48,18119,-874,-922,-261,22.36
2020-01-13 15:00:00,10689,3138,4956,728,0,0,109,18253,-1104,-861,-261,24.27
2020-01-13 16:00:00,10689,2960,5404,633,0,0,744,18772,-855,-1206,-306,23.16
2020-01-13 17:00:00,10399,3242,5825,254,0,25,922,19432,-535,-975,-351,24.05
2020-01-13 18:00:00,10399,3030,5554,141,0,29,831,19327,-350,-627,-306,24.03
2020-01-13 19:00:00,10399,3097,5570,281,0,0,772,19019,-654,-702,-306,24.0
2020-01-13 20:00:00,10399,3172,5257,179,0,0,566,18543,-606,-732,-306,23.98
2020-01-13 21:00:00,10399,3203,4902,186,0,0,433,17846,-660,-781,-336,22.99
2020-01-13 22:00:00,10399,2075,4425,196,0,0,1032,16845,-828,-637,-121,20.06
2020-01-13 23:00:00,10399,1166,4192,222,0,0,1032,15725,-803,-509,-86,13.07
2020-01-14 00:00:00,10399,655,3990,303,0,0,662,14911,-675,-502,-86,13.36
2020-01-14 01:00:00,10399,429,3964,401,135,0,198,14530,-464,-422,-86,12.89
2020-01-14 02:00:00,10449,438,3949,472,135,0,48,14245,-554,-449,-86,4.66
2020-01-14 03:00:00,10449,528,3514,633,260,0,348,14092,-811,-608,-86,0.0
2020-01-14 04:00:00,10449,1049,3723,812,0,0,48,14194,-960,-467,-86,-0.11
2020-01-14 05:00:00,10449,1347,4026,1055,0,0,1193,14818,-1352,-875,-261,0.0
2020-01-14 06:00:00,10449,2148,4361,1272,0,0,993,16118,-1296,-840,-561,8.72
2020-01-14 07:00:00,10449,2146,4889,1266,0,0,1193,17534,-1446,-818,-561,17.42
2020-01-14 08:00:00,10449,1776,5007,1335,0,0,1193,17979,-1228,-798,-561,13.36
2020-01-14 09:00:00,10449,1710,4886,1445,0,0,1124,17976,-1287,-769,-509,16.46
2020-01-14 10:00:00,10449,1603,4891,1247,0,0,829,17811,-1051,-804,-309,22.76
2020-01-14 11:00:00,10449,1780,4874,954,0,0,1065,17763,-1062,-916,-309,22.73
2020-01-14 12:00:00,10449,1906,4874,506,0,0,1222,17932,-1007,-686,-309,21.28
2020-01-14 13:00:00,10449,1956,4858,501,0,0,1074,17902,-983,-659,-309,23.85
2020-01-14 14:00:00,11614,1888,4893,951,0,0,48,17947,-1301,-687,-309,15.69
2020-01-14 15:00:00,11614,1498,4937,946,0,0,267,18101,-1298,-528,-34,18.54
2020-01-14 16:00:00,11614,1752,5315,1385,0,0,0,18644,-1226,-658,-34,19.69
2020-01-14 17:00:00,11614,1697,5616,1490,0,0,404,19273,-1137,-777,-34,21.68
2020-01-14 18:00:00,11614,1417,5661,1899,0,0,416,19167,-1154,-512,-610,17.09
2020-01-14 19:00:00,11614,1195,5294,2014,0,0,1193,18871,-1450,-880,-609,17.39
2020-01-14 20:00:00,11614,410,5065,2278,0,0,1075,18205,-1450,-651,-561,14.4
2020-01-14 21:00:00,11614,216,4856,2232,0,0,1076,17530,-1450,-918,-461,14.0
2020-01-14 22:00:00,11614,216,4397,2256,0,0,243,16534,-1450,-996,-82,16.27
2020-01-14 23:00:00,11614,216,3854,2127,0,0,48,15459,-1450,-999,-82,7.23
2020-01-15 00:00:00,11614,216,3320,1992,0,0,48,14771,-1358,-860,-175,0.0
2020-01-15 01:00:00,11614,216,3171,1888,0,0,48,14232,-1388,-934,-301,0.0
2020-01-15 02:00:00,11614,216,3162,1639,0,0,48,14048,-1450,-874,-175,0.0
2020-01-15 03:00:00,11614,296,3113,1449,0,0,48,14046,-1450,-509,-522,0.0
2020-01-15 04:00:00,11614,546,3303,1303,0,0,48,14155,-1450,-631,-175,0.9
2020-01-15 05:00:00,11614,931,3698,1144,0,0,48,14596,-1450,-518,-175,4.76
2020-01-15 06:00:00,11614,1254,4344,776,0,0,673,15993,-1450,-441,-175,14.86
2020-01-15 07:00:00,11614,1372,4960,447,0,0,1316,17525,-1450,-755,-201,21.05
2020-01-15 08:00:00,11614,1406,4940,314,0,0,1534,17796,-1450,-647,-201,13.41
2020-01-15 09:00:00,11614,1401,4913,298,0,0,1506,17825,-1450,-640,-175,16.43
2020-01-15 10:00:00,11614,1236,4919,331,0,0,1100,17585,-1299,-730,-186,16.29
2020-01-15 11:00:00,11594,1288,4908,342,0,0,1079,17519,-1450,-800,-186,21.97
2020-01-15 12:00:00,11594,1448,4902,138,0,0,931,17518,-1450,-800,-138,15.88
2020-01-15 13:00:00,11484,1642,4907,94,0,0,840,17524,-1450,-600,-138,16.38
2020-01-15 14:00:00,11484,1295,4864,141,0,0,1217,17612,-1450,-544,-138,15.64
2020-01-15 15:00:00,11484,1314,4862,337,0,0,1222,17760,-1450,-604,-138,13.79
2020-01-15 16:00:00,11484,1593,5303,335,0,0,1470,18327,-1450,-554,-138,10.31
2020-01-15 17:00:00,11594,1292,5610,461,0,0,1576,18950,-1369,-800,-138,15.95
2020-01-15 18:00:00,11594,1128,5705,499,0,0,1579,18589,-1450,-784,-138,21.95
2020-01-15 19:00:00,11594,1152,5408,405,0,0,1579,18430,-1345,-651,-138,21.96
2020-01-15 20:00:00,11594,1022,5192,528,0,0,1579,18057,-1450,-605,-138,23.44
2020-01-15 21:00:00,11594,602,4780,428,0,0,1589,17386,-1342,-460,-138,29.22
2020-01-15 22:00:00,11594,218,4431,557,0,0,1455,16398,-1450,-510,-138,15.66
2020-01-15 23:00:00,11594,216,3678,664,0,0,978,15358,-1248,-620,-138,4.75
2020-01-16 00:00:00,11594,216,3221,1050,0,0,234,14576,-1135,-545,-164,0.47
2020-01-16 01:00:00,11594,216,3167,1121,0,0,267,14102,-1449,-775,-144,0.0
2020-01-16 02:00:00,11594,216,3056,1792,0,0,9,13977,-1450,-800,-394,0.0
2020-01-16 03:00:00,11614,216,3057,2219,0,0,9,13965,-1450,-800,-951,0.0
2020-01-16 04:00:00,11614,216,3094,2887,0,0,9,14126,-1450,-800,-1171,0.0
2020-01-16 05:00:00,11614,216,3168,3079,0,0,9,14817,-1450,-800,-502,0.0
2020-01-16 06:00:00,11614,216,4051,2955,0,0,181,16027,-1450,-800,-309,6.0
2020-01-16 07:00:00,11614,216,4553,3138,0,0,9,17358,-1450,-800,-369,49.62
2020-01-16 08:00:00,11614,266,4707,2966,0,0,48,17844,-1450,-734,-369,19.06
2020-01-16 09:00:00,11614,550,4793,2339,0,0,399,17939,-1450,-800,-378,0.0
2020-01-16 10:00:00,11614,497,4630,2906,0,0,48,17985,-1450,-709,-334,3.98
2020-01-16 11:00:00,11614,746,4208,3294,0,0,48,17604,-1450,-800,-338,4.89
2020-01-16 12:00:00,11614,941,3955,3350,0,0,48,17507,-1450,-800,-358,0.08
2020-01-16 13:00:00,11614,984,3893,3263,0,0,48,17425,-1450,-800,-353,5.13
2020-01-16 14:00:00,11614,984,3908,3219,0,0,48,17527,-1450,-800,-353,3.81
2020-01-16 15:00:00,11614,984,3879,3449,0,0,48,17659,-1450,-800,-353,6.15
2020-01-16 16:00:00,11614,723,4440,3568,0,0,211,18088,-1450,-800,-353,9.51
2020-01-16 17:00:00,11614,989,4621,3518,0,0,156,18907,-1450,-800,-309,16.84
2020-01-16 18:00:00,11614,919,4900,3479,0,0,248,19053,-1450,-800,-309,15.85
2020-01-16 19:00:00,11614,879,5036,3396,0,0,189,19056,-1450,-800,-309,16.84
2020-01-16 20:00:00,11594,879,4896,3321,0,0,300,18814,-1450,-754,-309,14.37
2020-01-16 21:00:00,11614,286,4695,3182,0,0,678,18257,-1450,-750,-309,15.12
2020-01-16 22:00:00,11614,353,4153,2999,0,0,48,17300,-1113,-742,-309,30.98
2020-01-16 23:00:00,11614,286,3855,2835,0,0,322,16383,-1450,-800,-332,11.17
2020-01-17 00:00:00,11614,286,3752,2600,0,0,39,15775,-1450,-543,-507,16.8
2020-01-17 01:00:00,11614,236,3556,2304,0,0,48,15340,-1450,-488,-507,35.39
2020-01-17 02:00:00,11594,266,3555,2044,0,0,48,15132,-1450,-455,-507,42.18
2020-01-17 03:00:00,11594,271,3649,1637,0,0,154,15119,-1450,-330,-494,38.43
2020-01-17 04:00:00,11594,677,3791,935,0,0,804,15341,-1450,-245,-494,24.41
2020-01-17 05:00:00,11594,967,4154,749,0,0,895,15974,-1347,-271,-494,22.08
2020-01-17 06:00:00,11594,1557,4384,624,0,0,1013,17349,-1085,-155,-494,40.3
2020-01-17 07:00:00,11594,1708,4926,637,0,0,516,18597,-1037,-100,-507,1258.05
2020-01-17 08:00:00,11594,1653,4921,409,0,0,965,19046,-1004,-170,-507,101.05
2020-01-17 09:00:00,11594,1547,4784,227,0,0,1486,18983,-926,-400,-507,22.59
2020-01-17 10:00:00,11594,1543,4789,182,0,0,1304,18790,-1048,-194,-503,19.83
2020-01-17 11:00:00,11594,1451,4745,182,50,0,681,18300,-938,-320,-503,21.93
2020-01-17 12:00:00,11594,1524,4781,222,50,0,939,18277,-1237,-528,-484,21.14
2020-01-17 13:00:00,11564,1585,4674,228,0,0,957,18264,-1248,-472,-484,19.11
2020-01-17 14:00:00,11564,1908,4726,225,0,0,522,18193,-1151,-547,-484,15.13
2020-01-17 15:00:00,11564,2160,4760,178,0,0,567,18353,-1019,-588,-484,16.18
2020-01-17 16:00:00,11474,2138,4961,260,0,0,1451,18978,-1176,-538,-506,15.1
2020-01-17 17:00:00,11309,2121,5364,355,100,0,1032,19734,-938,-555,-634,22.12
2020-01-17 18:00:00,10999,2729,5403,477,301,0,1059,19898,-660,-516,-857,21.96
2020-01-17 19:00:00,10999,3310,5078,666,300,0,993,19743,-455,-612,-1014,24.03
2020-01-17 20:00:00,10854,3084,4977,743,300,0,992,19377,-505,-706,-895,24.12
2020-01-17 21:00:00,10799,2782,4870,830,0,0,723,18737,-522,-681,-507,22.5
2020-01-17 22:00:00,10799,1960,4405,916,0,0,993,17783,-325,-674,-507,20.77
2020-01-17 23:00:00,10799,1713,4166,1137,0,0,493,16817,-437,-614,-507,14.08
2020-01-18 00:00:00,10799,684,4102,1591,0,0,993,15936,-822,-1083,-405,6.24
2020-01-18 01:00:00,10799,482,3977,1944,0,0,566,15390,-856,-1258,-405,0.0
2020-01-18 02:00:00,10799,355,4010,2290,0,0,609,15087,-1270,-1283,-405,0.0
2020-01-18 03:00:00,10799,355,4015,2651,0,0,109,14804,-1235,-1270,-454,0.0
2020-01-18 04:00:00,10799,218,4036,3004,0,0,9,14808,-1450,-1311,-454,0.0
2020-01-18 05:00:00,10799,276,4118,3195,0,0,252,15134,-1450,-1450,-554,4.45
2020-01-18 06:00:00,10799,276,4313,3278,0,0,292,15681,-1450,-1322,-554,13.35
2020-01-18 07:00:00,10799,216,4316,3344,0,0,9,16226,-1303,-1121,-535,3.34
2020-01-18 08:00:00,10799,216,4346,3363,0,0,33,16809,-914,-1086,-605,7.36
2020-01-18 09:00:00,10799,216,4823,3424,0,0,33,17509,-867,-1010,-605,13.87
2020-01-18 10:00:00,10799,435,4927,3423,0,0,9,17765,-985,-1124,-575,113.93
2020-01-18 11:00:00,10799,605,4612,3420,0,0,44,18086,-958,-958,-505,23.22
2020-01-18 12:00:00,10799,690,4593,3498,0,0,202,18367,-959,-894,-505,13.37
2020-01-18 13:00:00,10799,808,4599,3633,300,0,49,18770,-1121,-500,-901,13.36
2020-01-18 14:00:00,10799,1078,4610,3578,300,0,49,18778,-1178,-823,-855,15.1
2020-01-18 15:00:00,10799,1236,4794,3571,300,0,49,18679,-1158,-1018,-855,15.88
2020-01-18 16:00:00,10799,1648,5267,3630,300,0,174,18742,-1181,-1094,-884,20.08
2020-01-18 17:00:00,10799,1715,5512,3732,300,0,10,19501,-1201,-881,-902,20.53
2020-01-18 18:00:00,10799,1670,5498,3757,300,0,18,19159,-1147,-1143,-856,20.3
2020-01-18 19:00:00,10794,1291,5152,3759,300,0,9,18445,-1312,-918,-856,20.17
2020-01-18 20:00:00,10794,614,4829,3726,300,0,9,17653,-1508,-451,-905,16.81
2020-01-18 21:00:00,10780,289,4655,3664,0,0,9,16871,-1450,-563,-655,20.03
2020-01-18 22:00:00,10780,218,4221,3689,0,0,9,16091,-1450,-892,-484,18.56
2020-01-18 23:00:00,10780,216,3580,3763,0,0,9,15549,-1450,-903,-391,2.71
2020-01-19 00:00:00,10780,220,3367,3669,0,0,9,14890,-1450,-1165,-440,1.84
2020-01-19 01:00:00,10780,216,3305,3543,0,0,9,14454,-1450,-990,-970,0.0
2020-01-19 02:00:00,10780,216,3312,3624,0,0,9,14067,-1450,-1275,-1054,6.68
2020-01-19 03:00:00,10780,216,3386,3401,0,0,9,13992,-1450,-1265,-1137,0.39
2020-01-19 04:00:00,10780,216,3351,3209,0,0,9,13971,-1450,-1140,-958,0.0
2020-01-19 05:00:00,10780,216,3531,2965,0,0,9,14202,-1450,-1186,-690,0.0
2020-01-19 06:00:00,10780,216,3603,3179,0,0,48,14666,-1450,-1072,-739,1.28
2020-01-19 07:00:00,10780,220,3912,3195,0,0,48,15222,-1450,-667,-489,0.87
2020-01-19 08:00:00,10780,216,3991,3197,0,0,58,16009,-1450,-712,-489,10.49
2020-01-19 09:00:00,10780,463,4019,3072,0,0,58,16588,-1450,-896,-440,42.43
2020-01-19 10:00:00,10780,862,4553,2520,0,0,802,17039,-1450,-879,-470,16.15
2020-01-19 11:00:00,10780,889,4412,2329,0,0,1249,17359,-1450,-717,-470,9.7
2020-01-19 12:00:00,10780,1264,4374,2541,0,0,257,17506,-1226,-651,-470,13.33
2020-01-19 13:00:00,10780,1554,3968,2434,0,0,62,17301,-1450,-668,-440,13.88
2020-01-19 14:00:00,10780,1667,4058,2401,0,0,62,17391,-1450,-788,-519,11.96
2020-01-19 15:00:00,10780,2180,4474,2329,0,0,62,17766,-1450,-900,-440,12.73
2020-01-19 16:00:00,10780,2190,5059,2344,0,0,192,18446,-1326,-987,-440,11.34
2020-01-19 17:00:00,10780,2190,5442,2171,0,0,532,19405,-1440,-951,-440,17.29
2020-01-19 18:00:00,10780,2100,5382,1792,0,0,1032,19392,-1373,-852,-598,19.13
2020-01-19 19:00:00,10780,2100,5277,1793,0,0,719,18639,-1450,-807,-489,20.81
2020-01-19 20:00:00,10780,2593,5131,1683,0,0,538,18363,-1391,-777,-489,23.11
2020-01-19 21:00:00,10780,1521,4875,1906,0,0,1021,17783,-1450,-767,-440,20.87
2020-01-19 22:00:00,10780,1519,4346,1578,0,0,848,17031,-1360,-412,-440,20.46
2020-01-19 23:00:00,10780,889,4271,1570,0,0,942,16279,-1450,-310,-361,15.78
2020-01-20 00:00:00,10780,814,4001,1472,0,0,809,15682,-1318,-566,-240,25.57
2020-01-20 01:00:00,10780,973,4006,1339,0,0,623,15381,-1408,-571,-240,22.31
2020-01-20 02:00:00,10780,884,4011,1217,0,0,769,15296,-1400,-570,-240,16.69
2020-01-20 03:00:00,10780,1259,4003,1106,0,0,173,15278,-1233,-515,-240,29.97
2020-01-20 04:00:00,10780,1725,4123,1002,0,0,49,15473,-1016,-372,-240,20.44
2020-01-20 05:00:00,10780,2491,4223,850,0,0,359,16262,-1349,-375,-240,21.85
2020-01-20 06:00:00,10780,3161,4667,468,0,0,461,17691,-1004,-835,-240,21.28
2020-01-20 07:00:00,10810,2765,4857,375,0,0,993,18944,-855,-782,-240,21.6
2020-01-20 08:00:00,10810,2799,4778,649,0,0,996,19154,-1116,-722,-240,22.27
2020-01-20 09:00:00,10810,2633,4674,620,0,0,1032,18888,-1067,-835,-240,22.46
2020-01-20 10:00:00,10717,2649,4659,606,0,0,1332,18700,-1169,-1003,-240,21.09
2020-01-20 11:00:00,10810,2365,4417,613,0,0,1332,18468,-1109,-918,-240,21.31
2020-01-20 12:00:00,10810,2349,4510,587,0,0,548,18261,-1149,-660,-240,21.06
2020-01-20 13:00:00,10810,2373,4470,585,0,0,845,18177,-1291,-844,-240,14.01
2020-01-20 14:00:00,10810,2583,4449,594,0,0,659,18097,-1274,-817,-240,13.36
2020-01-20 15:00:00,10810,2760,4355,703,0,0,995,18147,-1262,-690,-262,13.44
2020-01-20 16:00:00,10810,2699,4950,824,199,0,1261,18958,-981,-953,-450,14.87
2020-01-20 17:00:00,10810,3170,5335,930,200,0,993,19987,-939,-1196,-568,21.04
2020-01-20 18:00:00,10810,2960,5371,1038,200,0,993,20044,-1062,-1147,-504,18.98
2020-01-20 19:00:00,10810,2699,5360,1212,200,0,1156,19827,-1192,-1047,-504,14.29
2020-01-20 20:00:00,10810,2542,5244,1473,200,0,1188,19432,-1292,-847,-521,18.25
2020-01-20 21:00:00,10810,1800,5147,1676,0,0,993,18771,-1382,-730,-251,19.74
2020-01-20 22:00:00,10810,1428,4467,1557,0,0,908,17820,-1210,-629,-251,17.82
2020-01-20 23:00:00,10810,1037,4345,1376,0,0,727,16834,-1175,-766,-161,16.65
2020-01-21 00:00:00,10810,1044,3852,1226,0,0,698,15971,-1450,-614,-161,20.67
2020-01-21 01:00:00,10810,1116,3916,1171,0,0,303,15622,-1392,-709,-161,29.45
2020-01-21 02:00:00,10810,1357,3914,1074,0,0,201,15416,-1450,-707,-161,18.3
2020-01-21 03:00:00,10810,1481,3818,1017,0,0,373,15377,-1442,-714,-161,15.32
2020-01-21 04:00:00,10810,1902,3324,908,0,0,400,15557,-1350,-614,-161,13.36
2020-01-21 05:00:00,10810,2612,3889,947,0,0,9,16150,-1138,-684,-161,16.95
2020-01-21 06:00:00,10810,3221,4786,1081,0,0,390,17437,-1450,-1022,-337,20.95
2020-01-21 07:00:00,10810,3324,4886,1104,1,0,449,18612,-1291,-1104,-544,21.99
2020-01-21 08:00:00,10810,2649,4825,1248,0,0,613,18767,-1029,-1064,-475,21.03
2020-01-21 09:00:00,10810,2644,4824,1277,0,0,584,18493,-1256,-1070,-337,19.2
2020-01-21 10:00:00,10810,2573,4724,1250,0,0,208,18500,-985,-1287,-299,20.28
2020-01-21 11:00:00,10810,2395,4621,1312,0,0,590,18510,-1378,-1025,-368,16.55
2020-01-21 12:00:00,10810,2115,4320,1424,0,0,634,18437,-1450,-692,-271,16.17
2020-01-21 13:00:00,10810,2105,4228,1547,0,0,609,18336,-1449,-868,-163,20.5
2020-01-21 14:00:00,9995,1802,4423,1607,0,0,1164,18225,-1450,-718,-163,16.34
2020-01-21 15:00:00,9995,1932,4365,1706,0,0,1090,18410,-1450,-691,-163,18.55
2020-01-21 16:00:00,9995,2222,4826,1796,0,0,109,18955,-920,-625,-210,14.38
2020-01-21 17:00:00,9995,2320,5128,1891,0,0,509,19675,-1011,-496,-406,13.09
2020-01-21 18:00:00,9995,1979,5202,2025,0,0,609,19650,-1124,-496,-232,13.3
2020-01-21 19:00:00,9995,1976,5089,2300,0,0,609,19379,-1192,-668,-192,10.07
2020-01-21 20:00:00,9995,1583,4994,2475,0,0,609,18987,-478,-509,-230,7.41
2020-01-21 21:00:00,9995,1311,4798,2642,0,0,584,18260,-1118,-564,-163,14.52
2020-01-21 22:00:00,9995,1014,4283,2619,0,0,714,17263,-1098,-619,-163,11.34
2020-01-21 23:00:00,9995,371,4144,2730,0,0,414,16281,-1188,-375,-163,8.3
2020-01-22 00:00:00,9995,301,4082,2774,0,0,142,15474,-1450,-620,-83,3.16
2020-01-22 01:00:00,9995,385,4057,2819,0,0,56,15056,-1450,-943,-83,3.8
2020-01-22 02:00:00,9995,385,3929,2813,0,0,13,14852,-1450,-954,-83,5.29
2020-01-22 03:00:00,9995,820,3488,2787,0,0,9,14778,-1450,-1011,-83,0.0
2020-01-22 04:00:00,9995,1205,3461,2687,0,0,9,14979,-1450,-836,-83,0.0
2020-01-22 05:00:00,9995,1435,4144,2644,0,0,31,15597,-1450,-787,-83,6.01
2020-01-22 06:00:00,9995,1538,4599,2469,0,0,713,16789,-1450,-850,-106,11.77
2020-01-22 07:00:00,9995,1478,4933,2579,0,0,578,18010,-1450,-1017,-106,15.54
2020-01-22 08:00:00,9995,1478,4722,2681,0,0,506,18237,-1450,-792,-106,14.67
2020-01-22 09:00:00,9995,1421,4747,2743,0,0,780,18200,-1450,-865,-83,13.5
2020-01-22 10:00:00,9995,1449,4455,2921,0,0,1112,18000,-1450,-1239,-83,23.06
2020-01-22 11:00:00,9995,1185,4367,2933,0,0,800,17866,-1450,-1215,-102,16.15
2020-01-22 12:00:00,9815,1626,4366,3061,0,0,384,17764,-1450,-1234,-104,9.08
2020-01-22 13:00:00,9815,1380,4424,3126,0,0,300,17736,-1450,-1037,-104,7.01
2020-01-22 14:00:00,9995,1165,4423,3113,0,0,98,17623,-1450,-818,-60,14.74
2020-01-22 15:00:00,9995,1547,4506,2842,0,0,460,17938,-1450,-817,-60,15.36
2020-01-22 16:00:00,9995,1505,5056,2793,0,0,509,18563,-1450,-670,-60,13.51
2020-01-22 17:00:00,9995,1513,5044,2469,0,0,1237,19216,-1450,-771,-60,19.83
2020-01-22 18:00:00,9995,1513,5189,2489,0,0,1182,19206,-1450,-870,-60,15.51
2020-01-22 19:00:00,9995,1590,5196,2402,0,0,1321,19014,-1393,-661,-60,13.37
2020-01-22 20:00:00,10445,881,5082,2424,0,0,1229,18633,-1450,-472,-60,13.73
2020-01-22 21:00:00,10395,803,5023,2610,0,0,579,17921,-1450,-491,-58,12.75
2020-01-22 22:00:00,10715,519,4786,2453,0,0,48,16868,-1450,-597,-60,12.29
2020-01-22 23:00:00,10765,456,4161,2290,0,0,48,15850,-1446,-549,-58,13.44
2020-01-23 00:00:00,10765,400,3507,2174,0,0,48,15124,-1450,-432,-59,12.85
2020-01-23 01:00:00,10740,476,3506,1792,0,0,48,14678,-1450,-654,-59,5.16
2020-01-23 02:00:00,10740,476,3474,1695,0,0,90,14429,-1450,-639,-59,6.02
2020-01-23 03:00:00,10740,726,3432,1530,0,0,9,14369,-1450,-739,-59,2.76
2020-01-23 04:00:00,10740,1173,3446,1315,0,0,9,14536,-1450,-593,-59,1.27
2020-01-23 05:00:00,10740,1583,3876,1271,0,0,51,15136,-1450,-550,-59,8.75
2020-01-23 06:00:00,10740,2074,4430,1129,0,0,569,16373,-1450,-745,-59,14.94
2020-01-23 07:00:00,10740,1973,4931,1068,0,0,76,17688,-1450,-776,-59,16.78
2020-01-23 08:00:00,10740,2034,4968,1001,0,0,76,18012,-1450,-656,-59,15.03
2020-01-23 09:00:00,10740,1989,4969,843,0,0,295,18014,-1450,-662,-69,16.39
2020-01-23 10:00:00,10740,2116,4973,823,0,0,295,17809,-1450,-943,-59,17.54
2020-01-23 11:00:00,10740,2216,4821,468,0,0,819,17769,-1450,-932,-59,18.89
2020-01-23 12:00:00,10690,2270,5016,375,0,0,805,17721,-1450,-1124,-55,18.9
2020-01-23 13:00:00,10740,2059,4546,367,0,0,1231,17505,-1450,-1047,-55,14.17
2020-01-23 14:00:00,10740,1850,4572,283,0,0,1215,17472,-1450,-852,-55,18.69
2020-01-23 15:00:00,10665,1977,4648,141,0,0,1335,17672,-1450,-692,-55,15.2
2020-01-23 16:00:00,10740,2052,5050,355,0,0,1535,18263,-1450,-713,-59,13.21
2020-01-23 17:00:00,10740,1964,5287,488,0,0,1156,19035,-1220,-663,-59,19.17
2020-01-23 18:00:00,10730,2005,5276,523,0,0,921,18863,-1218,-651,-59,17.13
2020-01-23 19:00:00,10750,1862,5307,657,0,0,1496,18683,-1450,-958,-59,13.35
2020-01-23 20:00:00,10750,1422,5133,832,0,0,1532,18155,-1425,-826,-59,15.44
2020-01-23 21:00:00,10740,1401,4742,999,0,0,1536,17489,-1450,-629,-59,17.42
2020-01-23 22:00:00,10740,1007,4696,1054,0,0,1535,16537,-1450,-1001,-59,17.41
2020-01-23 23:00:00,10740,276,4464,1107,0,0,1231,15518,-1450,-766,-59,4.7
2020-01-24 00:00:00,10730,216,3928,1276,0,0,1332,14725,-1450,-985,-59,0.44
2020-01-24 01:00:00,10730,216,3894,1438,0,0,650,14285,-1450,-971,-59,4.48
2020-01-24 02:00:00,10730,296,3969,1516,0,0,276,14109,-1450,-1006,-59,1.45
2020-01-24 03:00:00,10720,296,3911,1482,0,0,541,13992,-1450,-1340,-59,0.42
2020-01-24 04:00:00,10720,825,3949,1684,0,0,342,14195,-1450,-1325,-59,0.0
2020-01-24 05:00:00,10720,1061,3987,1963,0,0,112,14755,-1450,-900,-59,0.0
2020-01-24 06:00:00,10720,1204,4191,2168,0,0,567,16065,-1450,-900,-59,0.48
2020-01-24 07:00:00,10710,1204,4270,2254,0,0,878,17207,-1450,-900,-59,6.25
2020-01-24 08:00:00,10660,1254,4659,2388,0,0,724,17627,-1450,-900,-59,4.15
2020-01-24 09:00:00,10760,1234,4643,2589,0,0,110,17395,-1450,-862,-59,3.66
2020-01-24 10:00:00,10700,1189,4716,2623,0,0,77,17396,-1450,-892,-59,2.32
2020-01-24 11:00:00,10700,1201,4435,2679,0,0,148,17334,-1350,-900,-59,8.35
2020-01-24 12:00:00,10700,989,4120,2656,135,0,48,16959,-1485,-900,-59,6.13
2020-01-24 13:00:00,10640,809,4166,2292,135,0,48,16854,-1485,-900,-59,0.0
2020-01-24 14:00:00,10690,299,4107,2588,135,0,48,16701,-1485,-900,-59,0.0
2020-01-24 15:00:00,10690,583,4258,2559,45,0,48,16913,-1395,-967,-59,2.21
2020-01-24 16:00:00,10680,583,4950,2994,45,0,148,17493,-1395,-1217,-59,5.52
2020-01-24 17:00:00,10680,643,5234,3112,70,0,148,18231,-1420,-1297,-59,6.8
2020-01-24 18:00:00,10680,583,4999,3241,70,0,48,18052,-1420,-1178,-59,5.83
2020-01-24 19:00:00,10670,583,4781,3352,45,0,48,17921,-1395,-1073,-59,4.9
2020-01-24 20:00:00,10670,583,4413,3310,45,0,48,17560,-1395,-1089,-59,5.71
2020-01-24 21:00:00,10670,354,4273,3344,0,0,48,17045,-1350,-1131,-59,1.69
2020-01-24 22:00:00,10670,216,3903,3155,0,0,48,16089,-1350,-1077,-359,0.46
2020-01-24 23:00:00,10660,216,3646,2960,0,0,48,15157,-1350,-878,-659,0.0
2020-01-25 00:00:00,10660,220,3702,2742,0,0,9,14319,-1450,-825,-859,3.88
2020-01-25 01:00:00,10670,216,3817,2582,0,0,9,13865,-1450,-974,-959,0.0
2020-01-25 02:00:00,10670,216,3776,2333,0,0,9,13583,-1450,-968,-1009,0.0
2020-01-25 03:00:00,10670,216,3796,2101,0,0,9,13449,-1450,-818,-989,2.23
2020-01-25 04:00:00,10670,296,3741,1975,0,0,9,13327,-1450,-762,-1049,10.86
2020-01-25 05:00:00,10670,216,3851,1736,0,0,9,13597,-1450,-703,-757,12.72
2020-01-25 06:00:00,10670,216,4197,1550,0,0,9,14182,-1424,-680,-59,3.79
2020-01-25 07:00:00,10670,241,4233,1377,0,0,9,15031,-1244,-387,-477,2.94
